365.92981	9.852108		
375.59399	9.796976		
385.26254	9.744104		
394.93552	9.693492		
404.61288	9.64514		
414.29462	9.599048		
423.98077	9.555216		
433.6713	9.513644		
443.36621	9.474332		
453.06552	9.43728		
462.7692	9.402488		
472.47729	9.369956		
482.18976	9.339684		
491.90665	9.311672		
501.6279	9.28592		
511.35355	9.262428		
521.08356	9.241196		
530.81799	9.222224		
540.55682	9.205512		
550.30005	9.19106		
560.04767	9.178868		
569.79962	9.168936		
579.55603	9.161264		
589.31677	9.155852		
599.08191	9.1527		
608.8515	9.151808		
618.62543	9.153176		
628.40375	9.156804		
638.18646	9.162692		
647.97357	9.17084		
657.76508	9.181248		
667.56097	9.193916		
654.7923	9.9084704		
664.59937	9.8487076		
674.40125	9.7987116		
684.19794	9.7584824		
693.98938	9.72802		
703.77563	9.7073244		
713.55664	9.6963956		
723.33252	9.6952336		
733.10309	9.7038384		
742.86853	9.72221		
752.62872	9.7503484		
762.38373	9.7882536		
772.13348	9.8359256		
781.87805	9.8933644		
791.61743	9.96057		
801.35156	10.0375424		
811.08051	10.1242816		
820.80426	10.2207876		
830.52277	10.3270604		
840.23608	10.4431		
849.94415	10.5689064		
859.64709	10.7044796		
869.34479	10.8498196		
879.03723	11.0049264		
888.72449	11.1698		
898.40656	11.3444404		
908.08337	11.5288476		
917.75507	11.7230216		
927.42145	11.9269624		
937.0827	10.78153		
946.73871	9.76180425		
956.38947	9.760064		
966.0351	9.75932425		
975.67548	9.759585		
985.31061	9.76084625		
994.94055	9.763108		
1004.56531	9.76637025		
1014.18488	9.770633		
1023.79919	9.77589625		
1033.40833	9.78216		
1043.01221	9.78942425		
1052.61096	9.797689		
1062.20447	9.80695425		
1071.79272	9.81722		
1081.37573	9.82848625		
1090.95361	9.840753		
1100.52625	9.85402025		
1110.09375	9.868288		
1119.65601	9.88355625		
1129.21301	9.899825		
1138.76477	9.91709425		
1148.3114	9.935364		
1157.85278	9.95463425		
1167.38904	9.974905		
1176.91992	9.99617625		
1186.4458	10.018448		
1195.96631	10.04172025		
1205.48169	10.065993		
1214.99182	10.09126625		
1224.4967	10.11754		
1233.99646	10.14481425		
1243.49097	10.173089		
1252.98022	10.20236425		
1262.46436	10.23264		
1252.77295	10.83826435		
1262.74573	10.83266619		
1272.71826	10.82720553		
1282.69055	10.82188237		
1292.66248	10.8166967		
1302.63428	10.81164853		
1312.60583	10.80673785		
1322.57715	10.80196467		
1332.5481	10.79732899		
1342.51892	10.7928308		
1352.4895	10.78847011		
1362.45984	10.78424691		
1372.42993	10.78016121		
1382.39978	10.77621301		
1392.36938	10.7724023		
1402.33875	10.76872909		
1412.30786	10.76519337		
1422.27673	10.76179515		
1432.24536	10.75853443		
1442.21375	10.7554112		
1452.18188	10.75242547		
1462.1499	10.74957723		
1472.11755	10.74686649		
1482.08496	10.74429325		
1492.05212	10.7418575		
1502.01904	10.73955925		
1511.98584	10.73739849		
1521.95227	10.73537523		
1531.91846	10.73348947		
1541.88452	10.7317412		
1551.85022	10.73013043		
1561.81567	10.72865715		
1571.78101	10.72732137		
1581.74597	10.72612309		
1591.71082	10.7250623		
1601.67529	10.72413901		
1611.63965	10.72335321		
1621.60364	10.72270491		
1631.5675	10.72219411		
1641.53101	10.7218208		
1651.49438	10.72158499		
1661.45752	10.72148667		
1671.42029	10.72152585		
1681.38293	10.72170253		
1691.34534	10.7220167		
1701.30737	10.72246837		
1711.26929	10.72305753		
1721.23096	10.72378419		
1731.19238	10.72464835		
1741.15344	10.72565		
1751.11438	10.72678915		
1761.07507	10.72806579		
1771.03552	10.72947993		
1780.99573	10.73103157		
1790.95569	10.7327207		
1800.91541	10.73454733		
1810.87488	10.73651145		
1820.83411	10.73861307		
1830.79309	10.74085219		
1840.75183	10.7432288		
1850.71033	10.74574291		
1860.66858	10.74839451		
1870.62659	10.75118361		
1871.7843	10.75411021		
1865.96375	11.16661287		
1876.02527	11.15790888		
1886.08459	11.14888803		
1896.14148	11.13955032		
1906.19604	11.12989575		
1916.24841	11.11992432		
1926.29846	11.10963603		
1936.34607	11.09903088		
1946.39148	11.08810887		
1956.43457	11.07687		
1966.47534	11.06531427		
1976.51379	11.05344168		
1986.55005	11.04125223		
1996.58386	11.02874592		
2006.61536	11.01592275		
2016.64465	11.00278272		
2026.67163	10.98932583		
2036.69617	10.97555208		
2046.71863	10.96146147		
2056.73877	10.947054		
2066.75635	10.93232967		
2076.77173	10.91728848		
2086.78491	10.90193043		
2096.79565	10.88625552		
2106.8042	10.87026375		
2116.8103	10.85395512		
2126.81421	10.83732963		
2136.81567	10.82038728		
2146.81494	10.80312807		
2156.81201	10.785552		
2166.80664	10.76765907		
2176.79907	10.74944928		
2186.78906	10.73092263		
2196.77661	10.71207912		
2206.76221	10.69291875		
2216.74536	10.67344152		
2226.72607	10.65364743		
2236.70459	10.63353648		
2246.68066	10.61310867		
2256.65454	10.592364		
2266.62622	10.57130247		
2276.59546	10.54992408		
2286.5625	10.52822883		
2296.5271	10.50621672		
2306.4895	10.48388775		
2316.44946	10.46124192		
2326.40723	10.43827923		
2336.36255	10.41499968		
2346.31567	10.39140327		
2356.2666	10.36749		
2366.21509	10.34325987		
2376.16113	10.31871288		
2386.10522	10.29384903		
2396.04663	10.26866832		
2405.98608	10.24317075		
2415.9231	10.21735632		
2425.85767	10.19122503		
2435.79004	10.16477688		
2445.71997	10.13801187		
2455.64771	10.11093		
2465.57324	10.08353127		
2475.49634	10.05581568		
2485.41724	10.02778323		
2495.33569	9.99943392		
